# 20230428T1139
sample_num	sample	read_type	source	cell	project_phase	data_production	HHU_complete	sin
50	HG02769	ONT	UW	HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
50	HG02769	ONT	UW	HG02769_20220118_UL_eee-prom1-2A-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02769
51	HG03452	HiFi	UW	m64076_210126_175628	Yr2	complete	yes	SIN:03452
51	HG03452	HiFi	UW	m64076_210131_015832	Yr2	complete	yes	SIN:03452
51	HG03452	HiFi	UW	m64076_210201_082658	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20210928_UL_eee-prom1-3F-PAH79890_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20211006_UL_eee-prom1-3D-PAI05003_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20211019_UL_eee-prom1-3B-PAI05201_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20211130_UL_eee-prom1-1H-PAI20041_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
51	HG03452	ONT	UW	HG03452_20211202_UL_eee-prom1-1H-PAI20041_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:03452
52	HG03520	HiFi	UMIGS	EDEVI_20210402_S64049_PL100170205-1_B01	Yr2	complete	yes	SIN:03520
52	HG03520	HiFi	UMIGS	EDEVI_20210427_S64018_PL100170205A-1_A01	Yr2	complete	yes	SIN:03520
52	HG03520	HiFi	UMIGS	EDEVI_20210603_S64018_PL100170205A-3_A01	Yr2	complete	yes	SIN:03520
52	HG03520	HiFi	UMIGS	EDEVI_20210924_S64018_PL100194882-1_B01	Yr2	complete	yes	SIN:03520
52	HG03520	HiFi	UMIGS	EDEVI_20210924_S64018_PL100194882-1_C01	Yr2	complete	yes	SIN:03520
52	HG03520	HiFi	UMIGS	EDEVI_20211019_S64049_PL100194881-1_B01	Yr2	complete	yes	SIN:03520
52	HG03520	ONT	JAX	20211008_210929_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:03520
52	HG03520	ONT	JAX	20211102_211020_21-lee-006_PCT0053_2-A11-D11	Yr2	complete	yes	SIN:03520
53	HG02282	HiFi	UMIGS	EDEVI_20210402_S64049_PL100170204-1_A01	Yr2	complete	yes	SIN:02282
53	HG02282	HiFi	UMIGS	EDEVI_20210402_S64049_PL100170204-1_C01	Yr2	complete	yes	SIN:02282
53	HG02282	HiFi	UMIGS	EDEVI_20210412_S64018_PL100170204-3_B01	Yr2	complete	yes	SIN:02282
53	HG02282	HiFi	UMIGS	EDEVI_20210412_S64018_PL100170204-3_C01	Yr2	complete	yes	SIN:02282
53	HG02282	HiFi	UMIGS	EDEVI_20210907_S64018_PL100194356-1_D01	Yr2	complete	yes	SIN:02282
53	HG02282	HiFi	UMIGS	EDEVI_20211019_S64049_PL100194356-2_A01	Yr2	complete	yes	SIN:02282
53	HG02282	ONT	JAX	20211102_211027_21-lee-006_PCT0053_2-A5-D5	Yr2	complete	yes	SIN:02282
53	HG02282	ONT	JAX	20220307_220302_21-lee-006_PC24B149_2E	Yr2	complete	yes	SIN:02282
53	HG02282	ONT	JAX	20220315_220308_21-lee-006_PC24B149_1D	Yr2	complete	yes	SIN:02282
54	HG02554	HiFi	UW	m54329U_210424_234256	Yr2	complete	yes	SIN:02554
54	HG02554	HiFi	UW	m54329U_210426_220943	Yr2	complete	yes	SIN:02554
54	HG02554	HiFi	UW	m54329U_210428_040858	Yr2	complete	yes	SIN:02554
54	HG02554	HiFi	UW	m54329U_210429_102104	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210608_STD_eee-prom1-2H-PAG74634_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210608_UL_eee-prom1-2H-PAG74634_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210615_STD_eee-prom1-1E-PAG74634_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210615_UL_eee-prom1-1E-PAG74634_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210713_UL_eee-prom1-2A-PAH12704_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20210825_UL_eee-prom1-2B-PAH61790_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211116_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211116_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211117_UL_eee-prom1-3B-PAI19455_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211117_UL_eee-prom1-3D-PAI19205_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211130_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211202_UL_eee-prom1-1D-PAI18969_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
54	HG02554	ONT	UW	HG02554_20211207_UL_eee-prom1-1E-PAI55647_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02554
55	HG02953	HiFi	UW	m64076_210425_010557	Yr2	complete	yes	SIN:02953
55	HG02953	HiFi	UW	m64076_210426_220753	Yr2	complete	yes	SIN:02953
55	HG02953	HiFi	UW	m64076_210428_040717	Yr2	complete	yes	SIN:02953
55	HG02953	HiFi	UW	m64076_210429_101918	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210713_UL_eee-prom1-2E-PAH32423_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210714_UL_eee-prom1-2E-PAH32423_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210803_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210804_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210805_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210825_UL_eee-prom1-2D-PAH61768_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20210831_UL_eee-prom1-3A-PAH61836_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20211102_UL_eee-prom1-1D-PAI20036_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
55	HG02953	ONT	UW	HG02953_20211103_UL_eee-prom1-1G-PAI18578_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:02953
56	GM21487	HiFi	UW	m54329U_210405_202314	Yr2	complete	yes	SIN:21487
56	GM21487	HiFi	UW	m54329U_210408_003536	Yr2	complete	yes	SIN:21487
56	GM21487	HiFi	UW	m54329U_210409_201342	Yr2	complete	yes	SIN:21487
56	GM21487	HiFi	UW	m64076_210325_045024	Yr2	complete	yes	SIN:21487
56	GM21487	HiFi	UW	m64076_210409_201438	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	20220215_GM21487_UL_eee-prom1-1H-PAJ09274_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	20220308_GM21487_UL_eee-prom1-3E-PAJ09752_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20210928_UL_eee-prom1-3B-PAH32438_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211019_UL_eee-prom1-3D-PAI04403_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211109_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211110-2_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211110_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211110_UL_eee-prom1-1E-PAI04403_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211111_UL_eee-prom1-1A-PAI18572_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211220_UL_eee-prom1-1G-PAJ02891_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211227_UL_eee-prom1-3E-PAJ09825_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20211227_UL_eee-prom1-3F-PAJ08016_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20220104_UL_eee-prom1-1E-PAJ02885_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
56	GM21487	ONT	UW	GM21487_20220118_UL_eee-prom1-2D-PAH36599_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:21487
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64039_210506_192609	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64039_210508_014218	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64039_210616_161955	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64039_211119_203548	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64119_210501_214725	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64119_211008_181054	Yr2	complete	yes	SIN:18989
57	NA18989	HiFi	JAX	JAX_HiFi_NA18989_m64119_211012_184602	Yr2	complete	yes	SIN:18989
57	NA18989	ONT	JAX	20210510_210428_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:18989
57	NA18989	ONT	JAX	20210519_210512_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:18989
58	NA19331	HiFi	JAX	JAX_HiFi_NA19331_m64039_210509_081132	Yr2	complete	yes	SIN:19331
58	NA19331	HiFi	JAX	JAX_HiFi_NA19331_m64039_210510_142933	Yr2	complete	yes	SIN:19331
58	NA19331	HiFi	JAX	JAX_HiFi_NA19331_m64119_210503_041604	Yr2	complete	yes	SIN:19331
58	NA19331	ONT	JAX	20210608_210526_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:19331
58	NA19331	ONT	JAX	20211102_211020_21-lee-006_PCT0053_2-A5-D5	Yr2	complete	yes	SIN:19331
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64039_210625_190927	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64039_210730_180618	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64119_210629_170837	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64119_210708_195851	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64119_210721_205857	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64119_211010_035538	Yr2	complete	yes	SIN:02666
59	HG02666	HiFi	JAX	JAX_HiFi_HG02666_m64119_211014_041558	Yr2	complete	yes	SIN:02666
59	HG02666	ONT	JAX	20210608_210526_21-lee-006_PCT0053_2-E9-H9	Yr2	complete	yes	SIN:02666
59	HG02666	ONT	JAX	20210727_210713_21-lee-006_PCT0053_2-A11-D11	Yr2	complete	yes	SIN:02666
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64039_210601_195743	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64039_210607_200243	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64039_210617_232851	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64119_210702_094450	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64119_220501_151001	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64119_220506_185510	Yr2	complete	yes	SIN:19317
60	NA19317	HiFi	JAX	JAX_HiFi_NA19317_m64119_220521_031347	Yr2	complete	yes	SIN:19317
60	NA19317	ONT	JAX	20210629_210623_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:19317
60	NA19317	ONT	JAX	20210802_210721_21-lee-006_PCT0053_2-A7-D7	Yr2	complete	yes	SIN:19317
60	NA19317	ONT	JAX	20220208_220126_21-lee-006_PC24B149_1G	Yr2	complete	yes	SIN:19317
61	NA19347	HiFi	JAX	JAX_HiFi_NA19347_m64039_210619_082814	Yr2	complete	yes	SIN:19347
61	NA19347	HiFi	JAX	JAX_HiFi_NA19347_m64039_210620_163340	Yr2	complete	yes	SIN:19347
61	NA19347	HiFi	JAX	JAX_HiFi_NA19347_m64119_210611_153956	Yr2	complete	yes	SIN:19347
61	NA19347	HiFi	JAX	JAX_HiFi_NA19347_m64119_220503_020657	Yr2	complete	yes	SIN:19347
61	NA19347	HiFi	JAX	JAX_HiFi_NA19347_m64119_220509_164847	Yr2	complete	yes	SIN:19347
61	NA19347	ONT	JAX	20210624_210616_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:19347
61	NA19347	ONT	JAX	20210819_210810_21-lee-006_PCT0053_2-A1-D1	Yr2	complete	yes	SIN:19347
61	NA19347	ONT	JAX	20220215_220209_21-lee-006_PC24B149_3F	Yr2	complete	yes	SIN:19347
62	HG03248	HiFi	JAX	JAX_HiFi_HG03248_m64039_210628_130740	Yr2	complete	yes	SIN:03248
62	HG03248	HiFi	JAX	JAX_HiFi_HG03248_m64039_210710_005846	Yr2	complete	yes	SIN:03248
62	HG03248	HiFi	JAX	JAX_HiFi_HG03248_m64119_210613_003658	Yr2	complete	yes	SIN:03248
62	HG03248	HiFi	JAX	JAX_HiFi_HG03248_m64119_210618_180607	Yr2	complete	yes	SIN:03248
62	HG03248	HiFi	JAX	JAX_HiFi_HG03248_m64119_211212_061234	Yr2	complete	yes	SIN:03248
62	HG03248	ONT	JAX	20210630_210623_21-lee-006_PCT0053_2-E9-H9	Yr2	complete	yes	SIN:03248
62	HG03248	ONT	JAX	20211022_211012_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:03248
62	HG03248	ONT	JAX	20211102_211027_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:03248
63	HG04036	HiFi	UW	m54329U_210411_022852	Yr2	complete	yes	SIN:04036
63	HG04036	HiFi	UW	m64076_210405_202313	Yr2	complete	yes	SIN:04036
63	HG04036	HiFi	UW	m64076_210408_003515	Yr2	complete	yes	SIN:04036
63	HG04036	HiFi	UW	m64076_210411_021355	Yr2	complete	yes	SIN:04036
63	HG04036	HiFi	UW	m64076_210412_082528	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20210922_UL_eee-prom1-2B-PAH80217_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211006_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211008_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211207_UL_eee-prom1-1B-PAI76381_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211220_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211220_UL_eee-prom1-1F-PAJ02848_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
63	HG04036	ONT	UW	HG04036_20211221_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass	Yr2	complete	yes	SIN:04036
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64039_210627_040723	Yr2	complete	yes	SIN:01457
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64039_211217_233816	Yr2	complete	yes	SIN:01457
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64119_210701_004527	Yr2	complete	yes	SIN:01457
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64119_210710_045611	Yr2	complete	yes	SIN:01457
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64119_210723_055657	Yr2	complete	yes	SIN:01457
64	HG01457	HiFi	JAX	JAX_HiFi_HG01457_m64119_211210_191732	Yr2	complete	yes	SIN:01457
64	HG01457	ONT	JAX	20210727_210713_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:01457
64	HG01457	ONT	JAX	20211022_211012_21-lee-006_PCT0053_2-A5-D5	Yr2	complete	yes	SIN:01457
65	NA19384	HiFi	JAX	JAX_HiFi_NA19384_m64039_211219_103338	Yr2	complete	yes	SIN:19384
65	NA19384	HiFi	JAX	JAX_HiFi_NA19384_m64119_210614_074737	Yr2	complete	yes	SIN:19384
65	NA19384	HiFi	JAX	JAX_HiFi_NA19384_m64119_210620_030317	Yr2	complete	yes	SIN:19384
65	NA19384	HiFi	JAX	JAX_HiFi_NA19384_m64119_210621_120219	Yr2	complete	yes	SIN:19384
65	NA19384	HiFi	JAX	JAX_HiFi_NA19384_m64119_211223_194521	Yr2	complete	yes	SIN:19384
65	NA19384	ONT	JAX	20210816_210803_21-lee-006_GXB02036_002	Yr2	complete	yes	SIN:19384
65	NA19384	ONT	JAX	20210816_210804_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:19384
65	NA19384	ONT	JAX	20210820_210810_21-lee-006_PCT0053_2-A9-D9	Yr2	complete	yes	SIN:19384
66	HG01890	HiFi	JAX	JAX_HiFi_HG01890_m64039_211124_052608	Yr3	incomplete	no	SIN:01890
66	HG01890	HiFi	JAX	JAX_HiFi_HG01890_m64039_211205_042353	Yr3	incomplete	no	SIN:01890
66	HG01890	HiFi	JAX	JAX_HiFi_HG01890_m64039_211213_024848	Yr3	incomplete	no	SIN:01890
66	HG01890	HiFi	JAX	JAX_HiFi_HG01890_m64039_211222_053942	Yr3	incomplete	no	SIN:01890
66	HG01890	HiFi	JAX	JAX_HiFi_HG01890_m64119_211215_040636	Yr3	incomplete	no	SIN:01890
66	HG01890	ONT	JAX	20220210_220202_21-lee-006_PC24B149_2E	Yr3	incomplete	no	SIN:01890
66	HG01890	ONT	JAX	20220215_220209_21-lee-006_PC24B149_1F	Yr3	incomplete	no	SIN:01890
67	NA19705	HiFi	JAX	JAX_HiFi_NA19705_m64039_220109_212617	Yr3	incomplete	no	SIN:19705
67	NA19705	HiFi	JAX	JAX_HiFi_NA19705_m64119_211225_064020	Yr3	incomplete	no	SIN:19705
67	NA19705	HiFi	JAX	JAX_HiFi_NA19705_m64119_220106_071815	Yr3	incomplete	no	SIN:19705
67	NA19705	ONT	JAX	20220315_220308_21-lee-006_PC24B149_2F	Yr3	incomplete	no	SIN:19705
67	NA19705	ONT	JAX	20220322_220316_21-lee-006_PC24B149_1F	Yr3	incomplete	no	SIN:19705
68	HG03456	HiFi	JAX	JAX_HiFi_HG03456_m64039_220111_082237	Yr3	incomplete	no	SIN:03456
68	HG03456	HiFi	JAX	JAX_HiFi_HG03456_m64119_211226_162136	Yr3	incomplete	no	SIN:03456
68	HG03456	HiFi	JAX	JAX_HiFi_HG03456_m64119_220107_181428	Yr3	incomplete	no	SIN:03456
68	HG03456	ONT	JAX	20220315_220308_21-lee-006_PC24B149_3F	Yr3	incomplete	no	SIN:03456
68	HG03456	ONT	JAX	20220405_220329_21-lee-006_PC24B149_2D	Yr3	incomplete	no	SIN:03456
69	HG00358	HiFi	JAX	JAX_HiFi_HG00358_m64039_211122_182856	Yr3	complete	yes	SIN:00358
69	HG00358	HiFi	JAX	JAX_HiFi_HG00358_m64039_211203_172706	Yr3	complete	yes	SIN:00358
69	HG00358	HiFi	JAX	JAX_HiFi_HG00358_m64039_211211_155133	Yr3	complete	yes	SIN:00358
69	HG00358	HiFi	JAX	JAX_HiFi_HG00358_m64039_211220_201243	Yr3	complete	yes	SIN:00358
69	HG00358	HiFi	JAX	JAX_HiFi_HG00358_m64119_211213_170947	Yr3	complete	yes	SIN:00358
69	HG00358	ONT	JAX	20220211_220202_21-lee-006_PC24B149_1F	Yr3	complete	yes	SIN:00358
69	HG00358	ONT	JAX	20220215_220209_21-lee-006_PC24B149_2E	Yr3	complete	yes	SIN:00358
69	HG00358	ONT	JAX	20220315_220308_21-lee-006_PC24B149_3D	Yr3	complete	yes	SIN:00358
